Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,team,match_url
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,,
Gerard Martín,18.0,es ESP,CB,24-065,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,,https://fbref.com/en/matches/89db00ad/Athletic-Club-Barcelona-March-7-2026-La-Liga
Pau Cubarsí,5.0,es ESP,CB,19-044,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,https://fbref.com/en/matches/89db00ad/Athletic-Club-Barcelona-March-7-2026-La-Liga
Eric García,24.0,es ESP,RB,25-057,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,3.0,0.0,,,,https://fbref.com/en/matches/89db00ad/Athletic-Club-Barcelona-March-7-2026-La-Liga
Joan García,13.0,es ESP,GK,24-307,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,https://fbref.com/en/matches/89db00ad/Athletic-Club-Barcelona-March-7-2026-La-Liga
16 Players,,,,,990,1.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0,9.0,11.0,4.0,10.0,12.0,11.0,0.0,,,,https://fbref.com/en/matches/89db00ad/Athletic-Club-Barcelona-March-7-2026-La-Liga
Joan García,,es ESP,,24-307,90,,,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/89db00ad/Athletic-Club-Barcelona-March-7-2026-La-Liga
Georges Mikautadze,9.0,ge GEO,FW,25-128,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Nicolas Pépé,19.0,ci CIV,FW,30-283,90,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Alberto Moleiro,20.0,es ESP,LM,22-159,64,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Gerard Moreno,7.0,es ESP,"FW,MF",33-335,26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Pape Gueye,18.0,sn SEN,CM,27-043,74,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Thomas Partey,16.0,gh GHA,"DF,MF",32-268,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Santi Comesaña,14.0,es ESP,CM,29-154,74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Daniel Parejo,10.0,es ESP,MF,36-326,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Tajon Buchanan,17.0,ca CAN,RM,27-028,64,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Alfon,11.0,es ESP,FW,26-308,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Sergi Cardona,23.0,es ESP,LB,26-243,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Rafa Marín,4.0,es ESP,CB,23-293,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Pau Navarro,6.0,es ESP,CB,20-317,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Renato Veiga,12.0,pt POR,"DF,MF",22-222,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Santiago Mouriño,15.0,uy URU,RB,24-023,90,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Luiz Lúcio Reis Júnior,1.0,br BRA,GK,25-053,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
16 Players,,,,,990,2.0,2.0,0.0,0.0,16.0,7.0,1.0,0.0,11.0,16.0,1.0,8.0,9.0,15.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Luiz Lúcio Reis Júnior,,br BRA,,25-053,90,,,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Rafa Mir,10.0,es ESP,FW,28-263,76,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
André Silva,9.0,pt POR,FW,30-122,14,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Álvaro Rodríguez,20.0,uy URU,FW,21-237,90,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Germán Valera,11.0,es ESP,LM,23-357,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Aleix Febas,14.0,es ESP,CM,30-034,67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Gonzalo Villar,12.0,es ESP,MF,27-350,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Marc Aguado,8.0,es ESP,CM,26-014,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Federico Redondo,5.0,ar ARG,MF,23-049,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Grady Diangana,19.0,cd COD,CM,27-323,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Martim Neto,16.0,pt POR,MF,23-053,32,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Buba Sangaré,42.0,es ESP,RM,18-214,67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Josan,17.0,es ESP,"DF,MF",36-095,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Léo Pétrot,21.0,fr FRA,CB,28-327,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
David Affengruber,22.0,at AUT,CB,24-354,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,4.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Víctor Chust,23.0,es ESP,CB,26-003,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Matías Dituro,1.0,ar ARG,GK,38-304,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
16 Players,,,,,990,1.0,1.0,0.0,0.0,13.0,6.0,2.0,0.0,16.0,11.0,1.0,25.0,12.0,12.0,0.0,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Matías Dituro,,ar ARG,,38-304,90,,,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/1692ebc4/Villarreal-Elche-March-8-2026-La-Liga
Luis Vázquez,19.0,ar ARG,FW,25-043,84,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Diego Rico,16.0,es ESP,DF,33-013,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Martin Satriano,10.0,uy URU,LM,25-016,90,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Mauro Arambarri,8.0,uy URU,CM,30-159,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Luis Milla,5.0,es ESP,CM,31-152,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Kiko Femenía,17.0,es ESP,RM,35-034,76,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Allan Nyom,12.0,cm CMR,"DF,MF",37-302,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Iglesias,21.0,es ESP,LB,27-248,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Zaid Romero,24.0,ar ARG,CB,26-083,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Domingos Duarte,22.0,pt POR,CB,30-363,67,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Sebastián Boselli,15.0,uy URU,DF,22-094,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Abdel Abqar,3.0,ma MAR,CB,26-363,45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Mario Martín,6.0,es ESP,MF,22-003,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Djené,2.0,tg TOG,RB,34-067,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
David Soria,13.0,es ESP,GK,32-338,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
15 Players,,,,,990,2.0,1.0,0.0,0.0,9.0,5.0,3.0,0.0,19.0,7.0,3.0,11.0,13.0,4.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
David Soria,,es ESP,,32-338,90,,,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Abde Ezzalzouli,10.0,ma MAR,FW,24-081,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Antony,7.0,br BRA,"FW,MF",26-012,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Cucho,19.0,co COL,FW,26-322,74,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Cédric Bakambu,11.0,cd COD,FW,34-331,16,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Ezequiel Ávila,9.0,ar ARG,FW,32-030,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,8.0,1.0,1.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Álvaro Fidalgo,15.0,es ESP,CM,28-333,60,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Pablo Fornals,8.0,es ESP,"FW,MF",30-014,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Sergi Altimira,6.0,es ESP,CM,24-195,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Nelson Deossa,18.0,co COL,CM,26-030,60,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Rodrigo Riquelme,17.0,es ESP,MF,25-340,30,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Junior Firpo,23.0,do DOM,LB,29-198,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Diego Llorente,3.0,es ESP,DF,32-204,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Valentín Gómez,16.0,ar ARG,CB,22-255,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Marc Bartra,5.0,es ESP,CB,35-052,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Ángel Ortíz,40.0,es ESP,RB,21-226,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Álvaro Vallés,1.0,es ESP,GK,28-226,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
16 Players,,,,,990,0.0,0.0,0.0,0.0,14.0,5.0,2.0,0.0,8.0,17.0,4.0,23.0,14.0,6.0,0.0,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Álvaro Vallés,,es ESP,,28-226,90,,,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/abad9e33/Getafe-Real-Betis-March-8-2026-La-Liga
Alexis Sánchez,10.0,cl CHI,FW,37-079,66,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Chidera Ejuke,21.0,ng NGA,"FW,MF",28-065,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Akor Adams,9.0,ng NGA,FW,26-038,66,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Isaac Romero,7.0,es ESP,FW,25-294,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Joaquín Martínez Gauna,36.0,es ESP,LM,22-242,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,3.0,1.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Djibril Sow,20.0,ch SUI,CM,29-030,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Batista Mendy,19.0,fr FRA,"DF,MF",26-055,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Lucien Agoume,18.0,fr FRA,CM,24-027,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Juanlu Sánchez,16.0,es ESP,RM,22-205,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Kike Salas,4.0,es ESP,LB,23-319,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Nemanja Gudelj,6.0,rs SRB,CB,34-112,90,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Tanguy Nianzou,5.0,fr FRA,CB,23-274,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
César Azpilicueta,3.0,es ESP,RB,36-192,58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Carmona,2.0,es ESP,DF,24-038,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Odysseas Vlachodimos,1.0,gr GRE,GK,31-316,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
15 Players,,,,,990,1.0,1.0,0.0,0.0,11.0,2.0,1.0,0.0,13.0,15.0,1.0,12.0,12.0,11.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Odysseas Vlachodimos,,gr GRE,,31-316,90,,,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Jorge de Frutos,19.0,es ESP,FW,29-016,57,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Ilias Akhomach,12.0,ma MAR,MF,21-326,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Francisco Perez,21.0,es ESP,LW,23-180,85,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Alexandre Alemão,9.0,br BRA,FW,27-341,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Isaac Palazón Camacho,7.0,es ESP,AM,31-071,85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Pedro Díaz,4.0,es ESP,MF,27-276,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Gerard Gumbau,15.0,es ESP,AM,31-080,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Álvaro García,18.0,es ESP,MF,33-132,24,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Carlos Martín,14.0,es ESP,RW,23-320,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
Unai López,17.0,es ESP,MF,30-129,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,https://fbref.com/en/matches/15b6c566/Sevilla-Rayo-Vallecano-March-8-2026-La-Liga
